zipCode;type;name;nmls;url;website;email;phone;extractFile;status
2801;company;Mortgage Network, Inc.;2668;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2668;www.mortgagenetwork.com;dsmith@mortgagenetwork.com;978-777-7500;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02801/COMPANY/COMPANY_2668.html;processed
2810;company;BayCoast Mortgage Company, LLC;1082048;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1082048;www.baycoastmortgage.com;aconnell@baycoastbank.com;508-675-4418;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02810/COMPANY/COMPANY_1082048.html;processed
2806;company;NOWFI LLC;2225491;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2225491;www.thenowfi.com;info@thenowfi.com;213-263-8154;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02806/COMPANY/COMPANY_2225491.html;processed
2813;company;Habitat for Humanity for Rhode Island, South County Inc.;1900992;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1900992;www.southcountyhabitat.org;colin@southcountyhabitat.org;4012136711;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02813/COMPANY/COMPANY_1900992.html;processed
2814;company;Shamrock Home Loans, Inc.;2227;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2227;https://shamrockhomeloans.com/;licensing@shamrockhomeloans.com;800-321-8129;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02814/COMPANY/COMPANY_2227.html;processed
2814;company;CMG Mortgage, Inc.;1820;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1820;www.aioloan.com, www.cmgfi.com, www.cmghomeloans.com, www.homefundit.com;licensing@cmgfi.com;925-983-3000;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02814/COMPANY/COMPANY_1820.html;processed
2814;company;Sierra Pacific Mortgage Company, Inc.;1788;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1788;www.andrewandtodd.com, www.chrisgravesmortgageexpert.com, www.joinsierrapacificmortgage.com, www.sierrapacificmortgage.com, www.sierrapmc.com, www.theasplenteam.com;compliance@spmc.com;800-447-3386;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02814/COMPANY/COMPANY_1788.html;processed
2814;company;Washington Trust Mortgage Company LLC;901927;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/901927;www.washtrustmortgage.com;Not provided;401-348-1207;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02814/COMPANY/COMPANY_901927.html;processed
2817;company;Agency Lending, LLC;34674;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/34674;www.agencylending.net, www.agencylendingllc.com;mtramonti@agencylending.net;401-385-3686;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02817/COMPANY/COMPANY_34674.html;processed
2822;company;Fairway Independent Mortgage Corporation;2289;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2289;62PLUSHOMEBUYER.COM, home.com, http://aaronvang.com/, http://applywithmichele.com/, http://beckystritt.com/, http://halvorsenhomeloans.com/, http://lorijasicki.com/, http://teamthaxton.net/, http://www.chicagolandmortgage.net/, http://www.danthelendingman.com/, http://www.fairwaylending.com/, http://www.homeloansatfairway.com/, http://www.indyfairway.com/, http://www.jackjonesloans.com/, http://www.jasonstone-loans.com/, http://www.joansergenian.com/, http://www.loansbyjason.com/, http://www.loansbyscott.com/, http://www.loansbytimray.com/, http://www.michaeljfacchini.com/, http://www.mikezillihomeloans.com/, http://www.teamthaxton.com/, http://www.yourwaymortgage.com/, https://www.fairwayfastmortgage.com/, www.bobfairway.com, www.donwatfairway.com, www.EastIdahoHomeLoans.com, www.fairway.com, www.fairwayeric.com, www.fairwayindependentmc.com, www.fairwaymadison.com, www.fairwaymc.com, www.fairwaymortgagecorp.com, www.fairwaynext.com, www.fairwaypoynette.com, www.fairwayreverse.com, www.homefinity.com, www.joanloans.com, www.kevinapproves.com, www.loansbyheather.com, www.loansbymarkk.com, www.loansbymikelenz.com, www.mariejonesteam.com, www.mattbrua.com, www.pullenfairwayhomeloans.com, www.sandylends.com, www.trevorboothfairway.com;licensingcompliance@fairwaymc.com;866-912-4800;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02822/COMPANY/COMPANY_2289.html;processed
2809;company;Capital City Financial Corporation;2934;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2934;www.capcityfinancial.com;birsy@aol.com;401-432-9903;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02809/COMPANY/COMPANY_2934.html;processed
2809;company;Onward New England Mortgage, LLC;2368942;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2368942;onwardne.com;admin@onwardne.com;401-271-0154;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02809/COMPANY/COMPANY_2368942.html;processed
2809;company;East Coast Financial Corp.;2421;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2421;www.eastcoastfinancial.com;jeff@eastcoastfinancial.com;508-557-1597;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02809/COMPANY/COMPANY_2421.html;processed
2809;company;HarborOne Mortgage, LLC;2561;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2561;www.harboronemortgage.com;jswanson@harborone.com;603-625-1498;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02809/COMPANY/COMPANY_2561.html;processed
2809;company;Province Mortgage Associates, Inc;2861;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2861;www.provincemortgage.com;dcurrie@provincemortgage.com;401-490-4400;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02809/COMPANY/COMPANY_2861.html;processed
2809;company;Movement Mortgage, LLC;39179;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/39179;www.movement.com, www.movementmortgage.com;compliance@movement.com;877-314-1499;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02809/COMPANY/COMPANY_39179.html;processed
2809;company;Norwich Commercial Group, Inc.;71655;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/71655;http://www.norcommortgage.com, www.facebook.com/norcommortgage, www.militarydirectmortgage.com, www.norcom-usa.com, www.norcomdirect.com, www.norcompartners.com;michael.angotti@norcom-usa.com;860-676-8003;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/rhode_island/02809/COMPANY/COMPANY_71655.html;processed
