zipCode;type;name;nmls;url;website;email;phone;extractFile;status
5001;company;VERMONT VA FEDERAL CREDIT UNION;493628;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/493628;N/A;tracy@vtvafcu.com;802-295-5104-107;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05001/COMPANY/COMPANY_493628.html;processed
5001;company;Residential Mortgage Services, Inc.;1760;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1760;;compliance@guildmortgage.net;858-560-6330;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05001/COMPANY/COMPANY_1760.html;processed
5001;company;Guild Mortgage Company LLC;3274;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3274;www.guildcorrespondent.com, www.guildmortgage.com;compliance@guildmortgage.net;858-560-6330;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05001/COMPANY/COMPANY_3274.html;processed
5036;company;PHH Mortgage Corporation;2726;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2726;https://go.phhlending.com/acton/media/43066/buy-a-new-home, https://go.phhlending.com/acton/media/43066/cash-out-refinance, https://go.phhlending.com/acton/media/43066/cash-out-refinancing, https://go.phhlending.com/acton/media/43066/home-loan-refinance, https://go.phhlending.com/acton/media/43066/home-loan-refinancing, https://go.phhlending.com/acton/media/43066/home-loan-servicing, https://go.phhlending.com/acton/media/43066/home-purchase-phh-mortgage, https://go.phhlending.com/acton/media/43066/home-purchase-refinance, https://go.phhlending.com/acton/media/43066/phh-employee-mortgage, https://go.phhlending.com/acton/media/43066/phh-friends-and-family, https://go.phhlending.com/acton/media/43066/phh-mortgage-prequalified, https://go.phhlending.com/acton/media/43066/phh-mortgage-refinance-now, https://go.phhlending.com/acton/media/43066/phh-purchase, https://go.phhlending.com/acton/media/43066/purchase-phh-mortgage, https://go.phhlending.com/acton/media/43066/refinance-now, https://go.phhlending.com/acton/media/43066/refinance-or-buy-a-home, https://go.phhlending.com/acton/media/43066/refinance-or-purchase-loans, www.libertyreverse.com, www.libertyreversemortgage.com, www.mortgagequestions.com, www.phhfunding.com, www.phhmortgage.com, www.PHHrefinow.com, www.PHHsavenow.com, www.PHHstop.com, www.PHHVIP.com, www.reverse.org, www.reversemortgageguides.org;phhlicensingteam@mortgagefamily.com;800-449-8767;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05036/COMPANY/COMPANY_2726.html;processed
5042;company;United Auto Credit Corporation;2001;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2001;www.unitedautocredit.net;licensing@unitedautocredit.net;817-502-6112;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05042/COMPANY/COMPANY_2001.html;processed
5043;company;Bridgecrest Acceptance Corporation;1573795;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1573795;www.bridgecrest.com;bridgecrestlicensing@bridgecrest.com;602-852-6736;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05043/COMPANY/COMPANY_1573795.html;processed
5046;company;Patricia Jane Robbins;1747139;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1747139;www.centralvermontmortgage.com;centralvermontmortgage@gmail.com;802-476-0476;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05046/COMPANY/COMPANY_1747139.html;processed
5045;company;Mid-Atlantic Finance Co., Inc.;211414;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/211414;www.midfinance.com;mattg@midfinance.com;727-535-1554x242;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05045/COMPANY/COMPANY_211414.html;processed
5055;company;Ledyard National Bank;407525;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/407525;;catherine.bardier@ledyardbank.com;603-640-2699;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05055/COMPANY/COMPANY_407525.html;processed
5055;company;GPD Holdings LLC;1975146;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1975146;coinflip.tech;legal@coinflip.tech;773-800-0106;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05055/COMPANY/COMPANY_1975146.html;processed
5060;company;Compucount, Inc.;2581025;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2581025;www.compucount.com;kgray@compucount.com;802-728-4461;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05060/COMPANY/COMPANY_2581025.html;processed
5060;company;Coinme Inc.;1185542;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1185542;www.coinme.com;robert.villasenor@coinme.com;888-459-9780;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05060/COMPANY/COMPANY_1185542.html;processed
5060;company;Shaw's Supermarkets, Inc.;953727;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/953727;www.shaws.com, www.supervalu.com;licensegroup@supervalu.com;208-395-6200;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/vermont/05060/COMPANY/COMPANY_953727.html;processed
